Fecha-Hora,Cantidad de Likes,Cantidad de retweets,Veces citado,Tweet,Candidato,Espacio,Usr,url
2023-05-29 14:21:25+00:00,1849,495,15,"Faltan 2 meses para las elecciones y JUSTO AHORA le ponen un shadowban a @JMilei. Esto no es coincidencia, es la clara muestra de que hay toda una estructura con el objetivo de dañar la imagen de Javier Milei ¿o acaso es coincidencia también todos los ataques en televisión?",Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1663234098595348496
2023-05-29 13:09:55+00:00,828,171,17,"Gabriela Cerruti, vocera presidencial.
Que caro nos sale el Kirchnerismo 🤦🏼‍♂️
 https://t.co/xzAQhvbvHn",Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1663216106222280705
2023-05-29 12:16:04+00:00,898,209,7,"¿Cómo funcionaría el sistema de vouchers? 📚👇🏻
https://t.co/flCs5j3xqo",Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1663202555055202304
2023-05-29 11:35:03+00:00,264,81,5,¿Qué tan realizable ven acceder a su propio hogar? ¿Cuántos años tienen?,Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1663192231262449664
2023-05-29 09:52:43+00:00,1110,230,2,"Estuvimos un año promoviendo esto en la legislatura mientras el bloque de JxC, el Kirchnerismo y la izquierda nos trataba de violentos, fachos y demás.

Es increíble ver cómo Larreta puede cambiar de opinión según lo que le digan las encuestas políticas 🤡",Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1663166480542752768
2023-05-28 22:56:28+00:00,3876,190,24,@CarlosGuazzora https://t.co/ifkdyRlQsI,Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1663001327742382080
2023-05-28 22:50:11+00:00,510,22,0,@CarlosGuazzora https://t.co/YgHIkXrUkd,Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1662999745453780995
2023-05-28 21:23:45+00:00,1529,326,18,"GUAZZORA ES UN IDIOTA QUE EL KIRCHNERISMO USO Y USA PARA OPERETAS BERRETAS.

A un tipo asi no lo quieren ni los K en una lista. 

Fin del comunicado.",Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1662977994435051520
2023-05-28 21:05:18+00:00,226,33,1,"VAMOS A STREAMEAR UN RATO...

📃 SIGUEN LOS ANUNCIOS 🚨¿Quien se suma equipo de Milei?  

https://t.co/b1IqAMSFFS",Marra,LLA,RAMIROMARRA,https://twitter.com/RAMIROMARRA/status/1662973352539979776
2023-06-04 23:43:10+00:00,469,179,10,"“Lo que importa en el futuro es el carácter del cambio, el liderazgo y la convicción para terminar con el régimen kirchnerista”.

Comparto la entrevista completa con @majulluis para #LaCornisa, en @lanacionmas. 👇 https://t.co/4qA7CaICiS",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665549796122193920
2023-06-04 23:29:26+00:00,418,150,4,"En Esquel, @TaccettaMatias ganó la interna y será nuestro candidato a intendente. Como dice @NachoTorresCH: hay que trabajar con fuerza para despertar la ciudad y Chubut. Esta provincia necesita dirigentes que pongan las cosas en orden. ¡Felicitaciones!",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665546341047578625
2023-06-04 23:21:03+00:00,289,89,4,"Me comuniqué por teléfono con varios de los ganadores, que después de tantos años lograron un cambio electoral.

Hablé con Eduardo “Tata” Martín, que le ganó al peronismo cordobés después de 32 años. También con Natalia Contini, electa intendenta en Anisacate, ganando después de 27 años de gobierno del PJ, y con Fernando Rambaldi, ganador en La Calera y electo intendente después de 26 años del peronismo en el poder.

Ellos son una muestra de que se le puede ganar a Schiaretti y al peronismo en todo el país. 

No regalemos el triunfo de la provincia de Córdoba.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665544228632514561
2023-06-04 23:16:11+00:00,547,170,4,"Mis felicitaciones para @DLaudonio y @Peruzottivanesa, ganadores en las elecciones internas por la intendencia de Puerto Madryn. Sigamos trabajando con fuerza junto a @NachoTorresCH por el cambio profundo que piden los chubutenses.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665543007444017155
2023-06-04 20:54:31+00:00,1175,299,11,"En el municipio de La Calera, en el departamento Colón, se ganó por primera vez en 30 años. El nuevo intendente será Fernando Rambaldi. Se trata de un triunfo histórico para Juntos por el Cambio y el Encuentro Vecinal por Córdoba.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665507354966736899
2023-06-04 20:45:20+00:00,1055,256,6,"En la municipalidad de Anisacate, Natalia Contini logró un gran triunfo y terminó con 27 años de gobierno oficialista en esta localidad del departamento de Santa María.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665505042835570691
2023-06-04 20:42:20+00:00,895,217,2,"En Río Cuarto, el municipio de Berrotarán seguirá siendo gobernado por Juntos por el Cambio. El intendente ahora será Federico Soto.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665504286795505665
2023-06-04 20:40:48+00:00,843,202,3,"En Bialet Massé, en el departamento Punilla, Juntos por el Cambio le ganó al oficialismo y Eduardo Reyna será el intendente.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665503901863354375
2023-06-04 20:40:33+00:00,878,197,8,"En la municipalidad de Villa del Rosario, en Río Segundo, volvió a ganar Juntos por el Cambio y el nuevo intendente será Diego Carballo.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665503837434552322
2023-06-04 20:21:37+00:00,1195,289,5,"En Huinca Renancó, también en General Roca, ganó Juntos por el Cambio y Lucía Bolaños fue elegida intendenta con más del 50% de los votos.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665499073640640515
2023-06-04 20:19:40+00:00,1155,282,0,"En la localidad de Jovita, en el departamento Roca, el triunfo fue para Juntos por el Cambio y Javier Riveri fue reelecto y seguirá al frente del municipio.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665498584257552385
2023-06-04 20:15:19+00:00,1292,316,2,"En Punilla, en el municipio de Valle Hermoso ganó Juntos por el Cambio y el nuevo intendente será Daniel Spadoni, que le ganó al referente del kirchnerismo de esta localidad.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665497487409283073
2023-06-04 20:13:13+00:00,1237,287,2,"También en el departamento de Calamuchita, en la comuna de Villa Quillinzo, ganó Juntos por el Cambio después de 12 años de gobierno peronista. El nuevo jefe comunal será Sebastián Cabral.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665496960713781250
2023-06-04 20:06:12+00:00,1367,326,4,"En el municipio de Salsacate, en el departamento Pocho, en el norte cordobés, se impuso la lista de Juntos por el Cambio y ratificó su excelente gestión como intendenta Karina Figueroa.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665495193599062017
2023-06-04 20:06:11+00:00,1596,401,5,"En Santa Rosa de Calamuchita, en el departamento Calamuchita, ganamos después de 32 años de gobierno peronista. Eduardo “Tata” Martín será el intendente en esta localidad cordobesa.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665495191938007040
2023-06-04 20:06:11+00:00,1592,386,6,"En la comuna Puesto Castro, en el departamento Río Seco, en el norte de Córdoba, ganó la lista de Juntos por el Cambio después de 30 años de gobierno peronista. El nuevo presidente comunal será Rodolfo Ganz.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665495190319030272
2023-06-04 20:06:11+00:00,5739,1953,141,"Este domingo, en 80 municipios cordobeses, nuestros candidatos se jugaron por un cambio profundo, de fondo y sin tibieza.

Lo hicimos siguiendo nuestros principios y así gobernaremos. Los felicito: a los que ganaron después de más de 30 años de gobierno peronista y a los que dieron batalla para cambiar un modelo de poder en Córdoba.

No vamos a entregar Córdoba a los acuerdos de cúpulas.

(Abro hilo) 🧵",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665495188750454788
2023-06-03 20:59:34+00:00,3167,1027,43,"“Nuestra Argentina será grande con educación y esfuerzo, en donde se pueda caminar seguro por las calles y en la que haya más gente trabajando”.

Este sábado recorrí Hurlingham y me encontré con ciudadanos comprometidos, que nos piden que vuelva el orden y el respeto. Y también me reencontré con lindos recuerdos: aquí mi padre vivió su infancia y adolescencia.

Vinimos con @Nestorgrindetti, acompañados por @rlopezmurphy, para apoyar a nuestra candidata local, @GiorginiAndrea. Seguimos sumando fuerzas en la provincia de Buenos Aires para un cambio profundo.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665146237434077184
2023-06-03 14:16:28+00:00,596,190,6,"Con @Nestorgrindetti, junto a @NicoBari y @gabrielmercuri, escuchamos y entendemos que vamos por el mismo camino que nos transmiten en la comunidad educativa: mérito y esfuerzo.
Estamos trabajando por un cambio profundo en materia educativa en Lomas de Zamora y en la provincia de Buenos Aires.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665044791913062402
2023-06-03 14:16:25+00:00,2447,849,44,"“Vamos por una verdadera épica de la educación, libre y sin adoctrinamientos”.

Estuvimos con alumnos, docentes y directivos de un colegio en Lomas de Zamora.
Nos hablaron de la burocracia de la provincia de Buenos Aires, del abandono de la educación artística y de la falta de oportunidades en la educación técnica. Quieren más educación y menos adoctrinamiento.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1665044780944969728
2023-06-03 10:05:29+00:00,4437,1742,61,"¿Quién cuida a los argentinos? ¿Quién cuida a quienes nos cuidan? 
Mi acompañamiento a la familia del oficial de la Policía Bonaerense Horacio Ezequiel Borja López, asesinado en Burzaco. https://t.co/P8NXCesiAC",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1664981630555963396
2023-06-02 20:56:01+00:00,3044,1091,51,"“Vamos a cambiar el statu quo de un modo fuerte y profundo”.

Como dije en Lomas de Zamora, esta vez no nos corre nadie. Le vamos a poner coraje, determinación y carácter al cambio y vamos a defenderlo con todas las fuerzas.

Con @Nestorgrindetti, y acompañados por @NicoBari y @gabrielmercuri, vinimos a Banfield para apoyar a nuestros precandidatos. Juntos vamos a poner orden en la provincia de Buenos Aires.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1664782956831858688
2023-06-02 14:41:00+00:00,1572,551,17,"Con La Fuerza del Cambio trabajamos en todo el país a partir de lo que nos pide la gente: que alguien ponga orden. 

Bienvenido el apoyo de nuestros legisladores y dirigentes del PRO y JxC en Río Negro, quienes formaron la Mesa Provincial Patricia Bullrich 2023: @jmrionegro (legislador provincial), @ofestupenengo (legisladora provincial electa), @CapozziSergio (vicepresidente del PRO Río Negro y precandidato a diputado nacional), @mam_intendente (UCR, intendente de Ingeniero Huergo), #RodrigoDurán (concejal electo de Villa Regina) y la adhesión de los legisladores electos @juanimurillook, @marialaurafrei, @lacourmartina, @SIbarrolaza y #GabrielaPicotti.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1664688578272559104
2023-06-02 13:16:51+00:00,6999,2252,115,"¿Hasta cuándo van a seguir estos atropellos?
Hasta que volvamos a poner orden en el país.

Conmigo esto se acaba. https://t.co/ReluxV0Tvc",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1664667404155092997
2023-06-02 09:11:13+00:00,2869,1286,56,"El Gobierno siempre del lado de los que violan la ley. Dan impunidad a los delincuentes y castigo a las víctimas. 

Conmigo, esto se se acaba. https://t.co/aKVWvVX37d",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1664605587882008577
2023-06-01 21:56:33+00:00,2076,733,26,"“Hemos tomado la decisión de asumir el liderazgo de un país que se encuentra en un estado calamitoso”.

Con @Nestorgrindetti vinimos a Escobar para apoyar a nuestro precandidato a intendente, @walterklix. Él conoce muy bien los problemas de la gente y sabe cómo solucionarlos.

Vamos a poner orden en Escobar y en la provincia de Buenos Aires.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1664435803248836608
2023-06-01 15:10:19+00:00,4347,1429,79,"La Constitución es clara.

Se va a terminar el sistema feudal. https://t.co/31wxftmLjH",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1664333569265639440
2023-05-31 21:01:01+00:00,11108,2990,417,"Cuando alguien, en lugar de sacar dinero del Estado o de un sindicato para financiar a un club, lo hace desde la generosidad de la gente, y lo inhabilitan, es venganza.

Odian cuando la sociedad se impone sobre la burocracia. https://t.co/updmJfFKVa",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1664059439437996035
2023-05-31 11:08:55+00:00,2092,810,26,"En Resistencia acompañamos a @LeandroZdero y #SilvanaSchneider, nuestros precandidatos a gobernador y vice, y a @Roy_Nikisch, que va por la intendencia de la ciudad. 
 
Chaco es una provincia rica con récord de pobreza. Aquí tienen un gobernador que va por su cuarto mandato y cree que rompiendo diarios se puede ocultar la realidad, cambiando la historia con relatos. 

Queridos chaqueños: vamos a dejar atrás las pálidas y la desesperanza. Los quiero involucrados y comprometidos con la fuerza del cambio. Vamos a dar vuelta la historia.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663910431453265924
2023-05-30 19:23:47+00:00,2921,1048,42,"“No vamos a buscar consensos con los corruptos ni negociar con aquellos que dicen que quieren obstruir el próximo gobierno desde ahora”.

Acompañar la inauguración de una nueva casa de La Fuerza del Cambio en Corrientes es un orgullo para mí. Seguimos trabajando en una idea nítida y profunda para llevar el orden a cada rincón del país.

En Corrientes, junto a @lorenalazaroff1, @IngridJetter, @FlavioGSerra, @raulschiaviok, @AnyPereyraOK, @EduardoHardoy, @peruchocassani, @lanari_emilio, @MartinJetter1 y un gran equipo, estamos trabajando por un cambio para profundo.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663672580509691905
2023-05-30 16:43:29+00:00,7363,2041,121,"Siempre del lado equivocado de la historia.

Conmigo esto se acaba. https://t.co/KezBBpIRT9",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663632238632751104
2023-05-30 13:17:54+00:00,450,116,1,"También aproveché mi visita a la Casa de Gobierno de Corrientes y me reuní con Ricardo Leconte, exgobernador de la provincia. https://t.co/miefEEWZvj",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663580501754404866
2023-05-30 13:17:51+00:00,528,169,6,"Con el gobernador @gustavovaldesok y junto al vicegobernador @PedroBraillardP mantuvimos un productivo encuentro, acompañados por la diputada nacional @IngridJetter, la diputada provincial @lorenalazaroff1, el referente y dirigente @FlavioGSerra y @DamianArabia, coordinador del interior de nuestro equipo.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663580492342480896
2023-05-30 13:17:46+00:00,1574,470,13,"Muchas gracias gobernador @gustavovaldesok por recibirme, una vez más, en Corrientes. Tienen una provincia en orden y pujante, que se destaca hasta en los momentos más difíciles gracias a la fuerza de los correntinos.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663580471740055552
2023-05-30 10:00:49+00:00,6365,1480,210,"Felicitaciones @jorgemacri. Te lo dije hace tiempo. Eras vos. La gente quería continuar la obra comenzada hace años por el PRO. Ahora, lo ratifican las encuestas. https://t.co/EaZQ7wymIN",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663530904776474624
2023-05-29 22:37:10+00:00,4358,1335,48,Gracias @cayetanaAT por tus palabras. Y comparto lo que decís: no usamos nuestra condición de mujer para hacer política.,Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663358858268405760
2023-05-29 21:11:54+00:00,2022,753,20,"“Entre el miedo y el coraje, los chaqueños saben cuál es el único pasaje hacia un futuro mejor y distinto”.

Charata se encuentra a 300 kilómetros de Resistencia, en una de las zonas agrícolas más productivas de nuestro país. Hasta aquí llegamos. Con @LeandroZdero y #SilvanaSchneider, nuestra fórmula para gobernar el Chaco, vinimos para apoyar a @rubenrach1, precandidato a intendente de Charata, e @IvanGyoker, nuestro precandidato a legislador para llevar transparencia a la Legislatura chaqueña. Junto con @AradasAlejandro, @Carlos_Favaron y un gran equipo, tenemos la fuerza que el cambio necesita.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663337403015208961
2023-05-29 18:25:42+00:00,607,227,7,"En Formosa, con @FCarbajal2021 como candidato a gobernador de Juntos por el Cambio, junto al senador nacional @luisnaidenoff y las candidatas #NataliaAlario (a diputada provincial), #NormaRigonatto (a intendente de Pirané), @AleOlmedoFormo (a intendente de Clorinda) y un gran equipo tenemos la fuerza que el cambio necesita.",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663295576245522438
2023-05-29 18:24:36+00:00,2532,1096,30,"“Nosotros con los dictadores y corruptos no abrimos consenso ni negociamos: los combatimos”.

Estoy nuevamente en Formosa, una de las provincias más castigadas por el modelo decadente que arrastra la Argentina.
Formoseños: no están solos en la lucha contra la tiranía de Insfrán. https://t.co/wvYBkqUvfH",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663295299291430912
2023-05-29 16:25:17+00:00,1489,560,16,"Al llegar a Formosa me reuní con @FCarbajal2021, nuestro candidato a gobernador por JxC. Estamos trabajando con fuerza para devolverle la esperanza a una provincia sufrida y sometida al régimen del tirano Gildo Insfrán. Los formoseños merecen un cambio profundo. https://t.co/kGAIWaypTC",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663265273615400971
2023-05-29 14:21:53+00:00,3317,1181,72,"Las calles no pueden ser una trampa mortal. Tenemos que poder volver a circular sin miedo.

Conmigo esto se acaba. https://t.co/Bnfj1s2Wbj",Bullrich,JxC,PatoBullrich,https://twitter.com/PatoBullrich/status/1663234218204315648
2023-06-04 22:04:46+00:00,23,10,0,Atención,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665525035124105222
2023-06-04 18:07:59+00:00,125,4,0,Gente bella.,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665465442939416581
2023-06-04 14:22:50+00:00,33,6,0,"Comparto 📹 
Bregman será precandidata a presidenta: «Santa Fe resume la desigualdad en la que han ido metiendo a la Argentina»
https://t.co/bxKDhBuPUA",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665408783453921281
2023-06-04 14:20:31+00:00,11,1,0,✊,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665408198642204676
2023-06-03 20:09:05+00:00,1,0,0,@LeanLutzky Gracias Leandro 😊,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665133532740571136
2023-06-03 19:32:22+00:00,40,8,0,Gracias por su lucha✊,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665124291749314561
2023-06-03 19:23:46+00:00,60,10,3,"El trabajo en el eje de la agenda
La diputada nacional del Frente de Izquierda Unidad propone crear empleos a partir de la reducción de la jornada laboral. 
https://t.co/68vP7Wu4GY",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665122126330748928
2023-06-03 19:21:45+00:00,27,7,0,"Elecciones 2023. | Gran repercusión en los medios de la visita de Myriam Bregman a Rosario https://t.co/Wj984kXe3h, vía @izquierdadiario",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665121618794893312
2023-06-03 19:19:56+00:00,27,5,0,"“Madygraf, huellas de un futuro”: se presentó el documental sobre la recuperación obrera de la fábrica de Escobar https://t.co/9ELTXW2iNX vía @quepasaweb",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665121163150868480
2023-06-03 17:08:04+00:00,83,18,2,"Comparto 📺
Myriam Bregman: ""Los precandidatos de derecha banalizan la lucha feminista"" https://t.co/TbjWW8qDHd a través de @C5N",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665087979012907016
2023-06-03 16:56:42+00:00,23,5,0,"Mujeres, Géneros y Diversidad: qué propone la política de cara a las elecciones - Mujeres, Géneros y Diversidad: qué propone la política de cara a las elecciones - https://t.co/j00IqN0rQF",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665085119227461633
2023-06-03 16:35:47+00:00,69,15,0,Con las trabajadoras del #subte. Todo nuestro apoyo a su lucha. https://t.co/gjpSWP5Xz1,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665079854620979202
2023-06-03 16:34:05+00:00,117,37,1,"#NiUnaMenos 
En la calle 🍞🌹 https://t.co/vTwP2wbUkj",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665079425589714944
2023-06-03 12:40:42+00:00,4,0,0,@FloraAlkorta #niunamenos,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665020693719797760
2023-06-03 12:39:41+00:00,33,6,0,"Estrenan un documental sobre Madygraf, la fábrica recuperada de Garín que regaló cuadernos a las escuelas públicas
#Escobar
https://t.co/31X12fw0up",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665020435879141379
2023-06-03 12:27:43+00:00,16,2,0,✊✊✊,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665017424389840898
2023-06-03 12:21:46+00:00,109,33,11,#niunamenos https://t.co/ZQwRH7fPlq,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1665015926469558272
2023-06-03 11:05:31+00:00,50,15,1,#NiUnaMenos,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664996741052071940
2023-06-03 07:07:17+00:00,88,13,7,"Comparto #Rosario
Myriam Bregman: “Un crecimiento electoral de la izquierda sería un mensaje político, sobre todo al FMI” https://t.co/18uvVOfBuq
https://t.co/YJBfwDIN3C",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664936784680067072
2023-06-03 06:58:32+00:00,25,8,0,"Comparto 
El trabajo en el eje de la agenda.
Myriam Bregman en campaña presidencial por Rosario 
https://t.co/68vP7Wu4GY",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664934583257661441
2023-06-02 23:45:32+00:00,109,30,4,"“No se puede mirar para otro lado”:  Bregman acusó a Gerardo Morales de impulsar ""un régimen totalitario"" https://t.co/xdpWUzJZk1",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664825615306956800
2023-06-02 23:35:29+00:00,158,15,1,Es un orgullo tener compañeros y compañeras así ✊ https://t.co/IpHVTbsFNv,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664823085155987457
2023-06-02 23:26:36+00:00,47,14,0,"Hoy se estrenó un documental sobre la lucha de @madygraf, son muchos años de lucha y un ejemplo que ilumina el futuro. https://t.co/Lk8eKFyEt2",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664820849302446087
2023-06-02 22:52:53+00:00,7,1,0,@LuanaSimioni @IzqSocialista @NicolasdelCano @chipicastillo @Patriciodc @OctavioCrivaro @LauCano10 @vilcalejandro @AleArreguezPTS @Barry__Ale @NathiGonzalezS Todo nuestro repudio.,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664812365815115777
2023-06-02 22:47:35+00:00,210,27,0,"Madygraf resiste, lucha obrera y movilización. https://t.co/wjsnuqAqRk",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664811033200844801
2023-06-02 18:16:51+00:00,17,4,0,"Elecciones 2023. | Importante repercusión de la visita de Nicolás Del Caño a Tucumán https://t.co/eccBRvFv7K, vía @izquierdadiario",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664742899962073089
2023-06-02 17:04:49+00:00,74,16,0,"Morales puede hacer cualquier cosa, el problema es cómo reacciona el resto. Sus socios de la UCR como @GugaLusto calla, @horaciorlarreta mira para otro lado entretenido en sus propias maniobras electorales. 
La izquierda no baja la cabeza.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664724770691096577
2023-06-02 17:04:48+00:00,72,14,1,"Para gobernar en forma totalitaria, también criminaliza en la propia Constitución a quien se manifieste en calle. Este método, por ejemplo, es muy usado en la provincia por las mujeres para reclamar ante los femicidios porque no encuentran respuesta.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664724768820539392
2023-06-02 17:04:48+00:00,83,16,1,"Adopta la suma del poder público: quiere quitar el derecho a votar cada dos años; ahora se votará cada cuatro junto con la elección ejecutiva, así el que gana la gobernación automáticamente obtiene la mayoría en la Legislatura, aunque haya sacado el 30% de los votos.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664724766933020673
2023-06-02 17:04:47+00:00,405,137,10,"Lo que ocurre en la Convención Constituyente de Jujuy es muy grave y no se puede mirar para otro lado: Morales está dando pasos importantísimos en hacer una Constitución y un régimen totalitario. 
Se está armando una constitución a su medida y restringiendo el derecho al voto.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664724765091807234
2023-06-02 16:44:03+00:00,15,3,0,"Pan y Rosas en Tucumán 🍞🌹
@PanyRosas_Arg @PTSarg",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664719547067244544
2023-06-02 16:42:25+00:00,8,0,0,Bebió demasiado...,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664719136344211457
2023-06-02 14:31:35+00:00,26,2,0,"Dibuje, maestro.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664686210244018186
2023-06-02 14:27:20+00:00,449,82,9,"Viviana Canosa se empinaba la lavandina en cámara y se atreve a atacar a mi compañera @VilchesLaura
Pobre fachita.  https://t.co/wA3cD2w9fF",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664685141845737496
2023-06-02 13:28:33+00:00,11,4,0,#Mendoza ✏️,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664670345582739456
2023-06-02 10:49:21+00:00,480,87,10,"¡Muy bien los pibes! Dando cátedra ante tanta berretada. 
Un cacho de cultura.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664630284266921984
2023-06-02 10:43:43+00:00,94,36,1,"Vota tranquilo: Durante la primera reunión de auditorías, las y los participantes salieron a un receso y al regresar faltaban 4 computadoras que estaban guardas en las mochilas de sus dueños. Es decir, en una audiencia sobre seguridad infórmatica se robaron cuatro computadoras.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664628866609041410
2023-06-02 10:18:52+00:00,52,13,1,"Vean esto, por favor. No parece muy confiable, ¿no?",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664622613786681346
2023-06-02 07:54:47+00:00,21,7,0,Vamos compañerxs ✊,Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664586349993762818
2023-06-01 22:45:13+00:00,33,10,0,"Comparto 💪 | Gran repercusión en los medios de la visita de Myriam Bregman a Rosario https://t.co/Wj984kXe3h, vía @izquierdadiario",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664448048926191616
2023-06-01 17:36:14+00:00,19,3,0,"Comparto #Rosario
Bregman: ""Buscamos que el descontento no se vaya a opciones de derecha""
https://t.co/lk4teDBW3c",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664370290925744327
2023-06-01 17:35:20+00:00,38,5,0,"Comparto #Rosario
Myriam Bregman en Rosario: “La derecha crece porque hay un gobierno que ajusta; hay que enfrentarla por izquierda y en las calles”
https://t.co/wqPBXU2ZaF",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664370062965309442
2023-06-01 13:41:57+00:00,454,134,5,"Los radicales surgieron hace un siglo contra los conservadores, defendiendo el derecho al voto secreto y obligatorio, y ahora, aliados a Macri y apoyados en la Franja Morada, con Morales en Jujuy se oponen a que el pueblo vote, mientras entregan los bienes comunes como el Litio.",Bregman,FIT,myriambregman,https://twitter.com/myriambregman/status/1664311331258875908
